RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
35,9.119,372359.000,0.000,[0.43046970372911453 6.324297720129009 9.850934484041368 8.443845946706666 1.3944409639042346 7.848151422826264 10.376487086999209 -2.6209068789873604 -3.096858033115481 -2.6997080835499356 9.050384140010184 -7.769129770679856 5.29187154314476 -9.513918927398173 -10.178102540773594 1.8389498312076358 -0.2847284600755362 -1.7253028453142631 12.638730019292126 -5.225471596309244]
36,8.812,372359.000,0.000,[0.43046970372911453 6.324297720129009 9.850934484041368 8.443845946706666 1.3944409639042346 7.848151422826264 10.376487086999209 -2.6209068789873604 -3.096858033115481 -2.6997080835499356 9.050384140010184 -7.769129770679856 5.29187154314476 -9.513918927398173 -10.178102540773594 1.8389498312076358 -0.2847284600755362 -1.7253028453142631 12.638730019292126 -5.225471596309244]
37,7.507,384477.000,0.000,[2.6261954316337848 7.796046242376812 6.986503936406887 12.69652398204483 -0.6761656887340131 7.482062621620942 11.031834876415417 -3.95734150904192 0.3423632129248211 -1.4231834590781913 10.376672441406505 -7.762844592379764 0.756422514769183 -10.211721505168308 -9.255584619513781 2.2132479674929066 -1.2956578050452172 -2.262439619239583 13.026725878078452 -3.143554151822051]
38,9.256,384477.000,0.000,[2.6261954316337848 7.796046242376812 6.986503936406887 12.69652398204483 -0.6761656887340131 7.482062621620942 11.031834876415417 -3.95734150904192 0.3423632129248211 -1.4231834590781913 10.376672441406505 -7.762844592379764 0.756422514769183 -10.211721505168308 -9.255584619513781 2.2132479674929066 -1.2956578050452172 -2.262439619239583 13.026725878078452 -3.143554151822051]
39,9.607,384477.000,0.000,[2.6261954316337848 7.796046242376812 6.986503936406887 12.69652398204483 -0.6761656887340131 7.482062621620942 11.031834876415417 -3.95734150904192 0.3423632129248211 -1.4231834590781913 10.376672441406505 -7.762844592379764 0.756422514769183 -10.211721505168308 -9.255584619513781 2.2132479674929066 -1.2956578050452172 -2.262439619239583 13.026725878078452 -3.143554151822051]
40,8.805,384477.000,0.000,[2.6261954316337848 7.796046242376812 6.986503936406887 12.69652398204483 -0.6761656887340131 7.482062621620942 11.031834876415417 -3.95734150904192 0.3423632129248211 -1.4231834590781913 10.376672441406505 -7.762844592379764 0.756422514769183 -10.211721505168308 -9.255584619513781 2.2132479674929066 -1.2956578050452172 -2.262439619239583 13.026725878078452 -3.143554151822051]
41,8.134,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
42,8.586,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
43,8.904,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
44,9.506,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
45,8.661,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
46,9.457,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
47,10.378,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
48,9.213,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
49,8.999,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
50,9.349,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
51,8.877,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
52,9.202,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
53,9.573,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
54,9.268,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
55,8.752,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
56,9.472,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
57,9.246,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
58,9.143,401671.000,0.000,[-1.66920476227636 2.6411850326865247 7.302165510401178 10.15723653975705 -6.933334659770956 9.196174127127405 15.099533329147583 -0.7857968038048702 5.397684826954497 -3.5888049906549164 15.308437444734288 -6.969119099433994 1.3470615149054366 -12.586857055908542 -9.575640425620458 1.7388340319437667 -0.7409408394132848 -5.14503896311484 8.298321072882867 -1.96022820170075]
