RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
seed: -1
numGames: -1
numLines: 130
maxDropRem: 3
startingLines: 0
startingLevel: 18
averageAmount: 50
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
38,58.417,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
39,63.405,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
40,91.634,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
41,73.699,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
42,69.264,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
43,72.298,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
44,76.978,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
45,68.026,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
46,73.007,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
47,79.279,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
48,75.209,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
49,72.677,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
50,74.258,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
51,70.541,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
52,69.102,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
53,75.495,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
54,76.801,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
55,76.097,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
56,78.299,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
57,73.208,487365.000,0.000,[-13.847723560760484 5.172082135102666 0.8212398600114474 16.704872785270833 20.295054242945458 3.864078024157962 15.898122241984238 -2.862501354241335 -10.242331997760953 12.39863125266701 7.912535055475482 0.12332401797058123 -7.716865485071079 1.4566375932208149 -11.361286611797517 0.6680350404547766 1.7107613047754506 10.14845731916284 -1.144473759875476 2.2848695692649237]
