RunnerSettings(num_particles=99, num_neighbours=99, iterations=6900, dimensions=21, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
seed: -1
numGames: -1
numLines: 130
maxDropRem: 3
startingLines: 0
startingLevel: 18
averageAmount: 50
========
MoveEvaluatorGroup used: Edge

iteration,time_taken,train_score,eval_score,vector
32,14.386,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
33,13.101,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
34,15.550,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
35,16.248,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
36,13.768,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
37,13.517,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
38,15.488,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
39,16.892,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
40,14.756,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
41,14.553,452899.000,0.000,[-3.782766127131655 11.210885939852755 1.3040331124577715 10.824242753449507 -9.209193243899355 7.287908823859906 10.63508512964779 -5.1507496243464495 -1.2009647689240466 8.233063831267883 10.640606954787575 -8.952150434143002 -4.260127200978129 -12.246237176284605 -0.5946367062897657 0.7941996260837849 1.2471383218483671 2.1866836649951553 -1.3730425626933864 0.12149495208450722 4.3107722205127015]
