RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: 2
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinear

iteration,time_taken,train_score,eval_score,vector
46,8.522,383466.000,0.000,[-7.293043292426169 7.781237836298722 0.24299076185020563 8.28076295412576 9.375469542046927 7.335845673353135 11.07126984077962 -0.7703434913256608 -1.410205457654171 6.082205958825396 12.522073344019873 2.181410015366882 -7.4359188040868 -6.453203842056542 -12.222753153584987 1.0573625865849952 -0.9731935525058297 -4.343381285553263 7.35279749243992 -3.398048979705667]
47,8.525,383466.000,0.000,[-7.293043292426169 7.781237836298722 0.24299076185020563 8.28076295412576 9.375469542046927 7.335845673353135 11.07126984077962 -0.7703434913256608 -1.410205457654171 6.082205958825396 12.522073344019873 2.181410015366882 -7.4359188040868 -6.453203842056542 -12.222753153584987 1.0573625865849952 -0.9731935525058297 -4.343381285553263 7.35279749243992 -3.398048979705667]
48,9.106,383466.000,0.000,[-7.293043292426169 7.781237836298722 0.24299076185020563 8.28076295412576 9.375469542046927 7.335845673353135 11.07126984077962 -0.7703434913256608 -1.410205457654171 6.082205958825396 12.522073344019873 2.181410015366882 -7.4359188040868 -6.453203842056542 -12.222753153584987 1.0573625865849952 -0.9731935525058297 -4.343381285553263 7.35279749243992 -3.398048979705667]
49,8.436,400446.000,0.000,[-7.304937883046188 8.25987768423462 2.8237868659176395 6.468324748461958 7.807539625136149 8.187782004641267 15.417474955926297 1.6458942192725372 -3.895847290508737 4.326361168548797 12.178486486509389 -1.2912539314776934 -11.183274016883738 -10.692039837212256 -12.144473356566879 1.4455014359014224 2.1055501735674733 0.7727095880352781 2.630371620350929 -6.942893977310103]
50,7.944,400446.000,0.000,[-7.304937883046188 8.25987768423462 2.8237868659176395 6.468324748461958 7.807539625136149 8.187782004641267 15.417474955926297 1.6458942192725372 -3.895847290508737 4.326361168548797 12.178486486509389 -1.2912539314776934 -11.183274016883738 -10.692039837212256 -12.144473356566879 1.4455014359014224 2.1055501735674733 0.7727095880352781 2.630371620350929 -6.942893977310103]
51,8.831,400446.000,0.000,[-7.304937883046188 8.25987768423462 2.8237868659176395 6.468324748461958 7.807539625136149 8.187782004641267 15.417474955926297 1.6458942192725372 -3.895847290508737 4.326361168548797 12.178486486509389 -1.2912539314776934 -11.183274016883738 -10.692039837212256 -12.144473356566879 1.4455014359014224 2.1055501735674733 0.7727095880352781 2.630371620350929 -6.942893977310103]
52,8.856,400446.000,0.000,[-7.304937883046188 8.25987768423462 2.8237868659176395 6.468324748461958 7.807539625136149 8.187782004641267 15.417474955926297 1.6458942192725372 -3.895847290508737 4.326361168548797 12.178486486509389 -1.2912539314776934 -11.183274016883738 -10.692039837212256 -12.144473356566879 1.4455014359014224 2.1055501735674733 0.7727095880352781 2.630371620350929 -6.942893977310103]
53,8.649,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
54,8.008,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
55,8.594,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
56,8.921,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
57,8.602,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
58,8.178,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
59,8.226,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
60,8.471,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
61,8.917,418432.000,0.000,[-4.9488448844186825 9.041402122551832 0.1906883514471822 4.8501415068788925 8.941011687453113 6.0174947056924655 17.953734138166297 -1.8858053315687888 -1.8671330101721182 8.467103245470883 11.711508958780769 -2.4119973454933117 -7.871665761461138 -4.551994792638965 -10.120078227911275 1.4439826087958951 -1.2232324819484555 -4.639816148572385 3.681724625433283 -8.024323327774534]
62,8.755,422774.000,0.000,[-2.9722591825452556 6.924539841196013 4.860600805657416 9.274050465496998 9.794326720080111 3.6848261893512086 15.969094276248747 -2.5886417605571763 -7.183580351575147 8.249873695825737 8.704964541595889 0.5402566268505655 -6.8212460036843945 -3.080429554084882 -9.062548865697067 0.6804797133873253 -1.8512012145970043 -0.9724638688008704 5.240425942941641 -1.4867889291380898]
63,8.318,422774.000,0.000,[-2.9722591825452556 6.924539841196013 4.860600805657416 9.274050465496998 9.794326720080111 3.6848261893512086 15.969094276248747 -2.5886417605571763 -7.183580351575147 8.249873695825737 8.704964541595889 0.5402566268505655 -6.8212460036843945 -3.080429554084882 -9.062548865697067 0.6804797133873253 -1.8512012145970043 -0.9724638688008704 5.240425942941641 -1.4867889291380898]
64,8.687,422774.000,0.000,[-2.9722591825452556 6.924539841196013 4.860600805657416 9.274050465496998 9.794326720080111 3.6848261893512086 15.969094276248747 -2.5886417605571763 -7.183580351575147 8.249873695825737 8.704964541595889 0.5402566268505655 -6.8212460036843945 -3.080429554084882 -9.062548865697067 0.6804797133873253 -1.8512012145970043 -0.9724638688008704 5.240425942941641 -1.4867889291380898]
65,8.643,422774.000,0.000,[-2.9722591825452556 6.924539841196013 4.860600805657416 9.274050465496998 9.794326720080111 3.6848261893512086 15.969094276248747 -2.5886417605571763 -7.183580351575147 8.249873695825737 8.704964541595889 0.5402566268505655 -6.8212460036843945 -3.080429554084882 -9.062548865697067 0.6804797133873253 -1.8512012145970043 -0.9724638688008704 5.240425942941641 -1.4867889291380898]
66,8.760,422774.000,0.000,[-2.9722591825452556 6.924539841196013 4.860600805657416 9.274050465496998 9.794326720080111 3.6848261893512086 15.969094276248747 -2.5886417605571763 -7.183580351575147 8.249873695825737 8.704964541595889 0.5402566268505655 -6.8212460036843945 -3.080429554084882 -9.062548865697067 0.6804797133873253 -1.8512012145970043 -0.9724638688008704 5.240425942941641 -1.4867889291380898]
67,8.507,422774.000,0.000,[-2.9722591825452556 6.924539841196013 4.860600805657416 9.274050465496998 9.794326720080111 3.6848261893512086 15.969094276248747 -2.5886417605571763 -7.183580351575147 8.249873695825737 8.704964541595889 0.5402566268505655 -6.8212460036843945 -3.080429554084882 -9.062548865697067 0.6804797133873253 -1.8512012145970043 -0.9724638688008704 5.240425942941641 -1.4867889291380898]
