RunnerSettings(num_particles=99, num_neighbours=99, iterations=1200, dimensions=24, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: -1
numLines: 230
seed: -1
startingLevel: 19
startingLines: 130
========
MoveEvaluatorGroup used: BothLinearAdvVar

iteration,time_taken,train_score,eval_score,vector
31,8.373,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
32,9.071,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
33,7.981,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
34,8.499,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
35,7.862,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
36,7.988,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
37,7.994,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
38,8.501,360714.000,0.000,[1.7119446468827215 13.291701983455035 5.887730603503632 13.692691877681188 12.816256985580619 5.0521546127590655 2.708102804136505 -1.120814453728113 6.588964937618057 3.2840443570859597 10.742390961827994 -3.0947361447706836 5.190078858931846 -6.722853604586106 -13.937634279488464 2.096368517294052 -2.0552949350170087 -2.2735466881715984 1.98004976701523 -3.4257563846826597 -1.180254217075594 3.5223959032811467 3.36948843867333 0.32010468232894446]
39,8.355,361319.000,0.000,[-1.1658227839711288 13.981764222556045 7.066232270582385 10.483813210971423 9.70306616220456 11.045255310799371 5.359440628012152 0.10271551080649033 10.446554168378526 3.5417983058139972 14.185269815256943 -3.757492899607148 2.491694488261389 -2.3666567148804867 -16.343300366816134 2.634902239682407 -4.001039376478364 2.2466029158525487 6.116902599434355 0.3222059160587438 -1.1095865698502663 3.1021048210518174 0.19254435265024528 2.339209820110598]
40,9.383,361319.000,0.000,[-1.1658227839711288 13.981764222556045 7.066232270582385 10.483813210971423 9.70306616220456 11.045255310799371 5.359440628012152 0.10271551080649033 10.446554168378526 3.5417983058139972 14.185269815256943 -3.757492899607148 2.491694488261389 -2.3666567148804867 -16.343300366816134 2.634902239682407 -4.001039376478364 2.2466029158525487 6.116902599434355 0.3222059160587438 -1.1095865698502663 3.1021048210518174 0.19254435265024528 2.339209820110598]
