RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=22, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 50
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: WellLocationsNotBoth

iteration,time_taken,train_score,eval_score,vector
37,5.887,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
38,4.839,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
39,5.021,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
40,5.771,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
41,5.914,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
42,4.997,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
43,5.250,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
44,6.031,450141.000,0.000,[3.455072289673935 16.936232440196477 12.27307692419221 6.357247763810973 17.571944712881823 23.758283347050803 6.810684037578087 -4.037696111875206 13.087383469925449 -8.092827541073051 23.406350237532166 -10.66345587982804 -1.4648449460628048 -7.332396939098253 -33.33634038457479 3.8535874972031734 2.1395235477422543 6.8971939312564166 -1.4591789717641248 -7.921062420616739 15.264995728687229 4.701160923889223]
45,5.598,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
46,5.762,450554.000,0.000,[0.9401006416072217 24.775300785346804 11.680481267501808 7.001917640420135 19.775896343181767 24.831559711579132 8.245056842748607 -5.976063699413681 14.193947012935439 -10.026925839532137 22.34208775831266 -6.588153651447914 -4.702040349853106 -5.367027332027206 -34.958719292967814 3.6221139908210995 -0.5682952231808907 6.56360830157973 -5.317554595401799 -8.045481258542532 19.83095591801633 6.91036286879795]
